JudgeID	HitGroupDataInt	HitDataInt	HitState	HitType	Price	JudgmentState	JudgmentDataInt	JudgmentDataIntName	JudgmentSubmitTime	JudgmentTypeID	JudgmentType	Consensus	TimeSpentOnJudgment	HitGroupID	HitID	lp_id	ImageSource	FinalUrl	ImgUrl	JudgmentID	OtherComment	FinalDecision	Imageclarity	BrightnessContrastColorSaturation	SubjectClarity	TextLogoClarity	CompositionLayout	RealisticPhysicallyPlausible	MainSubjectClarityBadOpotion
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:29:45 PM	0	Normal		50689	338686633	477546635	Random200_0324_44_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_44_p2.jpg	1315480999	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:30:38 PM	0	Normal		52333	338686670	477546672	Random200_0324_35_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_35_p4.jpg	1315481110	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:31:30 PM	0	Normal		50817	338685883	477545885	Random200_0324_128_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_128_p2.jpg	1315478749	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:32:23 PM	0	Normal		50391	338686747	477546749	Random200_0324_59_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_59_p4.jpg	1315481341	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:33:15 PM	0	Normal		51768	338686082	477546084	Random200_0324_100_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_100_p4.jpg	1315479346	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:34:06 PM	0	Normal		50420	338685831	477545833	Random200_0324_67_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_67_p4.jpg	1315478593	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:35:29 PM	0	Normal		82048	338686631	477546633	Random200_0324_28_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_28_p3.jpg	1315480991	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:36:21 PM	0	Normal		50864	338686147	477546149	Random200_0324_92_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_92_p2.jpg	1315479541	N/A	Bad	Good	Good	Bad	GoodOrN/A	Good	GoodOrN/A	Obstruction
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:37:14 PM	0	Normal		51071	338686200	477546202	Random200_0324_115_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_115_p5.jpg	1315479700	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Obstruction
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:38:05 PM	0	Normal		50548	338686368	477546370	Random200_0324_16_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_16_p5.jpg	1315480204	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Obstruction
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:38:57 PM	0	Normal		50684	338686154	477546156	Random200_0324_112_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_112_p3.jpg	1315479562	N/A	Bad	Good	Good	Bad	GoodOrN/A	Good	GoodOrN/A	Obstruction
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:39:36 PM	0	Normal		47423	338685827	477545829	Random200_0324_135_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_135_p1.jpg	1315478581	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:39:48 PM	0	Normal		50718	338686671	477546673	Random200_0324_193_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_193_p4.jpg	1315481113	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:40:26 PM	0	Normal		48553	338686291	477546293	Random200_0324_67_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_67_p5.jpg	1315479973	N/A	Fair	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:40:39 PM	0	Normal		50773	338685884	477545886	Random200_0324_50_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_50_p1.jpg	1315478752	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:41:11 PM	0	Normal		43397	338686366	477546368	Random200_0324_181_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_181_p3.jpg	1315480197	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Obstruction
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:41:32 PM	0	Normal		50545	338686748	477546750	Random200_0324_27_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_27_p3.jpg	1315481343	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:41:56 PM	0	Normal		43431	338686507	477546509	Random200_0324_111_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_111_p5.jpg	1315480621	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:42:25 PM	0	Normal		51141	338686083	477546085	Random200_0324_78_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_78_p1.jpg	1315479349	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:42:36 PM	0	Normal		38976	338686641	477546643	Random200_0324_189_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_189_p3.jpg	1315481021	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:43:17 PM	0	Normal		52165	338686291	477546293	Random200_0324_67_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_67_p5.jpg	1315479972	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:44:09 PM	0	Normal		50637	338686632	477546634	Random200_0324_43_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_43_p5.jpg	1315480996	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:44:26 PM	0	Normal		37407	338686718	477546720	Random200_0324_84_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_84_p3.jpg	1315481253	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:45:01 PM	0	Normal		51752	338685922	477545924	Random200_0324_130_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_130_p3.jpg	1315478866	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:46:01 PM	0	Normal		57896	338686148	477546150	Random200_0324_62_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_62_p5.jpg	1315479544	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 8:46:52 PM	0	Normal		50610	338686201	477546203	Random200_0324_44_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_44_p1.jpg	1315479703	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:50:14 PM	0	Normal		105129	338685976	477545978	Random200_0324_185_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_185_p2.jpg	1315479028	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:51:09 PM	0	Normal		53462	338685911	477545913	Random200_0324_159_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_159_p2.jpg	1315478831	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:52:03 PM	0	Normal		53324	338686111	477546113	Random200_0324_143_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_143_p2.jpg	1315479433	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:53:23 PM	0	Normal		78257	338686562	477546564	Random200_0324_171_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_171_p5.jpg	1315480785	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:54:16 PM	0	Normal		51732	338686452	477546454	Random200_0324_38_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_38_p4.jpg	1315480456	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:54:54 PM	0	Normal		36569	338686560	477546562	Random200_0324_80_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_80_p4.jpg	1315480780	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:55:42 PM	0	Normal		47843	338685890	477545892	Random200_0324_55_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_55_p3.jpg	1315478769	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	Bad	Obstruction
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:56:21 PM	0	Normal		37941	338685917	477545919	Random200_0324_127_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_127_p2.jpg	1315478849	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:57:01 PM	0	Normal		39684	338686367	477546369	Random200_0324_27_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_27_p1.jpg	1315480201	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:58:05 PM	0	Normal		62423	338686642	477546644	Random200_0324_185_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_185_p5.jpg	1315481025	N/A	Fair	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:59:18 PM	0	Normal		71337	338686719	477546721	Random200_0324_186_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_186_p1.jpg	1315481257	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 8:59:55 PM	0	Normal		34475	338686292	477546294	Random200_0324_75_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_75_p1.jpg	1315479976	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:00:20 PM	0	Normal		24209	338686640	477546642	Random200_0324_47_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_47_p1.jpg	1315481020	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:06:17 PM	0	Normal		52956	338686012	477546014	Random200_0324_148_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_148_p2.jpg	1315479135	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:06:57 PM	0	Normal		39101	338686508	477546510	Random200_0324_192_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_192_p5.jpg	1315480623	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:08:03 PM	0	Normal		65647	338685826	477545828	Random200_0324_132_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_132_p1.jpg	1315478577	N/A	Bad	Fair	Fair	Bad	GoodOrN/A	Bad	GoodOrN/A	Obstruction
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:08:32 PM	0	Normal		26506	338685893	477545895	Random200_0324_6_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_6_p1.jpg	1315478777	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:09:02 PM	0	Normal		28888	338685970	477545972	Random200_0324_139_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_139_p3.jpg	1315479009	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:19:05 PM	0	Normal		49298	338686117	477546119	Random200_0324_86_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_86_p4.jpg	1315479449	N/A	Bad	Bad	Bad	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop,Obstruction
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:26:27 PM	0	Normal		40342	338686453	477546455	Random200_0324_169_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_169_p2.jpg	1315480457	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Weakseparation
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:27:20 PM	0	Normal		52213	338685913	477545915	Random200_0324_193_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_193_p1.jpg	1315478837	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:28:07 PM	0	Normal		44492	338686561	477546563	Random200_0324_149_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_149_p3.jpg	1315480781	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:28:57 PM	0	Normal		49326	338686643	477546645	Random200_0324_106_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_106_p1.jpg	1315481029	N/A	Fair	Good	Fair	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:29:37 PM	0	Normal		38028	338686720	477546722	Random200_0324_19_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_19_p5.jpg	1315481260	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Weakseparation
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:30:20 PM	0	Normal		42022	338686588	477546590	Random200_0324_93_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_93_p4.jpg	1315480863	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:31:09 PM	0	Normal		48329	338685829	477545831	Random200_0324_193_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_193_p2.jpg	1315478585	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:32:06 PM	0	Normal		56605	338686215	477546217	Random200_0324_30_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_30_p4.jpg	1315479745	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:32:52 PM	0	Normal		43970	338686293	477546295	Random200_0324_98_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_98_p4.jpg	1315479977	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:33:46 PM	0	Normal		53101	338686373	477546375	Random200_0324_72_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_72_p1.jpg	1315480217	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:34:56 PM	0	Normal		69820	338686509	477546511	Random200_0324_145_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_145_p2.jpg	1315480625	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:36:12 PM	0	Normal		75233	338686663	477546665	Random200_0324_64_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_64_p3.jpg	1315481089	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop,Weakseparation
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:37:46 PM	0	Normal		92469	338685971	477545973	Random200_0324_77_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_77_p3.jpg	1315479013	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:39:23 PM	0	Normal		94825	338686011	477546013	Random200_0324_91_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_91_p3.jpg	1315479133	N/A	Fair	Fair	Fair	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:40:17 PM	0	Normal		52990	338686668	477546670	Random200_0324_103_p5	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_103_p5.jpg	1315481103	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:41:36 PM	0	Normal		77290	338685892	477545894	Random200_0324_112_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_112_p2.jpg	1315478776	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:42:19 PM	0	Normal		42025	338686116	477546118	Random200_0324_19_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_19_p2.jpg	1315479448	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Obstruction
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:43:45 PM	0	Normal		85465	338686206	477546208	Random200_0324_127_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_127_p3.jpg	1315479717	N/A	Fair	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:44:37 PM	0	Normal		48588	338686587	477546589	Random200_0324_71_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_71_p4.jpg	1315480861	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:45:44 PM	0	Normal		66346	338686721	477546723	Random200_0324_82_p4	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_82_p4.jpg	1315481261	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop
1038785	-1	-1	0	Normal		2	0		4/12/2026 9:46:04 PM	0	Normal		52205	338686635	477546637	Random200_0324_104_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_104_p1.jpg	1315481005	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:46:53 PM	0	Normal		67877	338685912	477545914	Random200_0324_81_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_81_p1.jpg	1315478836	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
1038785	-1	-1	0	Normal		2	0		4/12/2026 9:46:55 PM	0	Normal		50413	338685880	477545882	Random200_0324_63_p2	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_63_p2.jpg	1315478740	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 9:47:47 PM	0	Normal		51030	338686084	477546086	Random200_0324_66_p3	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_66_p3.jpg	1315479352	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		4/12/2026 9:47:57 PM	0	Normal		63358	338686450	477546452	Random200_0324_83_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_83_p1.jpg	1315480449	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		4/12/2026 9:48:38 PM	0	Normal		50714	338686367	477546369	Random200_0324_27_p1	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_27_p1.jpg	1315480200	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
