JudgeID	HitGroupDataInt	HitDataInt	HitState	HitType	Price	JudgmentState	JudgmentDataInt	JudgmentDataIntName	JudgmentSubmitTime	JudgmentTypeID	JudgmentType	Consensus	TimeSpentOnJudgment	HitGroupID	HitID	lp_id	ImageSource	FinalUrl	ImgUrl	JudgmentID	OtherComment	FinalDecision	Imageclarity	BrightnessContrastColorSaturation	SubjectClarity	TextLogoClarity	CompositionLayout	RealisticPhysicallyPlausible	MainSubjectClarityBadOpotion
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:42:54 AM	0	Normal		59694	338831394	477740443	Random200_0324_159_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_159_p4_model.jpg	1315935363	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:44:05 AM	0	Normal		69086	338831387	477740436	Random200_0324_128_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_128_p4_model.jpg	1315935344	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:45:15 AM	0	Normal		69266	338831576	477740625	Random200_0324_24_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_24_p2_model.jpg	1315935910	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:46:16 AM	0	Normal		60571	338832117	477741166	Random200_0324_140_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_140_p5_model.jpg	1315937534	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:48:11 AM	0	Normal		114035	338831166	477740215	Random200_0324_146_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_146_p5_model.jpg	1315934679	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:49:00 AM	0	Normal		48534	338831165	477740214	Random200_0324_10_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_10_p3_model.jpg	1315934678	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:50:02 AM	0	Normal		59532	338831654	477740703	Random200_0324_63_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_63_p2_model.jpg	1315936143	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:50:56 AM	0	Normal		53896	338831276	477740325	Random200_0324_22_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_22_p4_model.jpg	1315935010	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:52:00 AM	0	Normal		61942	338831719	477740768	Random200_0324_105_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_105_p1_model.jpg	1315936338	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:53:00 AM	0	Normal		59669	338831881	477740930	Random200_0324_135_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_135_p5_model.jpg	1315936826	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:54:03 AM	0	Normal		61129	338832041	477741090	Random200_0324_170_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_170_p1_model.jpg	1315937306	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:54:57 AM	0	Normal		53597	338831808	477740857	Random200_0324_68_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_68_p2_model.jpg	1315936606	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:55:49 AM	0	Normal		51170	338831960	477741009	Random200_0324_94_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_94_p1_model.jpg	1315937063	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:56:44 AM	0	Normal		54961	338831238	477740287	Random200_0324_9_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_9_p3_model.jpg	1315934895	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:57:56 AM	0	Normal		70652	338831350	477740399	Random200_0324_107_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_107_p1_model.jpg	1315935231	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:58:48 AM	0	Normal		51269	338831646	477740695	Random200_0324_15_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_15_p5_model.jpg	1315936119	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 12:59:49 AM	0	Normal		60765	338832116	477741165	Random200_0324_168_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_168_p5_model.jpg	1315937530	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:00:44 AM	0	Normal		54180	338832121	477741170	Random200_0324_24_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_24_p5_model.jpg	1315937546	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:01:43 AM	0	Normal		58449	338831810	477740859	Random200_0324_172_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_172_p2_model.jpg	1315936611	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:02:43 AM	0	Normal		58827	338831235	477740284	Random200_0324_46_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_46_p3_model.jpg	1315934886	N/A	Good	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:03:12 AM	0	Normal		43060	338831404	477740453	Random200_0324_62_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_62_p5_model.jpg	1315935393	N/A	Fair	Good	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:03:37 AM	0	Normal		53091	338831880	477740929	Random200_0324_144_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_144_p4_model.jpg	1315936822	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:03:56 AM	0	Normal		42754	338831572	477740621	Random200_0324_80_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_80_p3_model.jpg	1315935897	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:04:29 AM	0	Normal		50687	338831885	477740934	Random200_0324_19_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_19_p5_model.jpg	1315936838	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:04:41 AM	0	Normal		44989	338831852	477740901	Random200_0324_97_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_97_p4_model.jpg	1315936737	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:05:22 AM	0	Normal		39415	338831643	477740692	Random200_0324_136_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_136_p2_model.jpg	1315936110	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:05:44 AM	0	Normal		74654	338831572	477740621	Random200_0324_80_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_80_p3_model.jpg	1315935898	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:06:02 AM	0	Normal		40275	338832067	477741116	Random200_0324_79_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_79_p5_model.jpg	1315937382	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:06:36 AM	0	Normal		51631	338831807	477740856	Random200_0324_158_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_158_p3_model.jpg	1315936602	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:06:42 AM	0	Normal		39663	338832010	477741059	Random200_0324_165_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_165_p2_model.jpg	1315937212	N/A	Fair	Good	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:07:23 AM	0	Normal		39977	338831332	477740381	Random200_0324_161_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_161_p2_model.jpg	1315935178	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:07:28 AM	0	Normal		51591	338831562	477740611	Random200_0324_110_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_110_p2_model.jpg	1315935867	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:08:04 AM	0	Normal		39756	338831721	477740770	Random200_0324_33_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_33_p2_model.jpg	1315936346	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:08:04 AM	0	Normal		33782	338831272	477740321	Random200_0324_181_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_181_p4_model.jpg	1315934998	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:08:44 AM	0	Normal		39572	338831793	477740842	Random200_0324_165_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_165_p1_model.jpg	1315936562	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:08:45 AM	0	Normal		40742	338831349	477740398	Random200_0324_1_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_1_p3_model.jpg	1315935230	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:09:25 AM	0	Normal		40438	338831235	477740284	Random200_0324_46_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_46_p3_model.jpg	1315934888	N/A	Fair	Good	Fair	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:09:39 AM	0	Normal		53754	338831645	477740694	Random200_0324_171_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_171_p1_model.jpg	1315936118	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:10:06 AM	0	Normal		39965	338831270	477740319	Random200_0324_117_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_117_p4_model.jpg	1315934992	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:10:49 AM	0	Normal		42191	338831483	477740532	Random200_0324_85_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_85_p1_model.jpg	1315935632	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:10:55 AM	0	Normal		75725	338832115	477741164	Random200_0324_29_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_29_p3_model.jpg	1315937526	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:11:30 AM	0	Normal		39968	338831955	477741004	Random200_0324_137_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_137_p1_model.jpg	1315937048	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:11:50 AM	0	Normal		53759	338832054	477741103	Random200_0324_198_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_198_p3_model.jpg	1315937343	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:12:18 AM	0	Normal		47682	338831243	477740292	Random200_0324_30_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_30_p2_model.jpg	1315934910	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:12:47 AM	0	Normal		56073	338831879	477740928	Random200_0324_14_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_14_p4_model.jpg	1315936818	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:12:58 AM	0	Normal		39118	338831405	477740454	Random200_0324_184_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_184_p3_model.jpg	1315935398	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:13:37 AM	0	Normal		38860	338831853	477740902	Random200_0324_28_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_28_p1_model.jpg	1315936742	N/A	Fair	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:13:47 AM	0	Normal		58735	338831722	477740771	Random200_0324_25_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_25_p5_model.jpg	1315936347	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:14:22 AM	0	Normal		44669	338831481	477740530	Random200_0324_81_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_81_p4_model.jpg	1315935626	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:14:40 AM	0	Normal		53191	338831946	477740995	Random200_0324_76_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_76_p2_model.jpg	1315937019	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:15:03 AM	0	Normal		39910	338831561	477740610	Random200_0324_90_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_90_p2_model.jpg	1315935866	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:15:38 AM	0	Normal		57084	338832122	477741171	Random200_0324_161_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_161_p5_model.jpg	1315937547	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:15:44 AM	0	Normal		40192	338831644	477740693	Random200_0324_43_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_43_p1_model.jpg	1315936114	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:16:25 AM	0	Normal		40215	338831649	477740698	Random200_0324_98_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_98_p1_model.jpg	1315936130	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:16:43 AM	0	Normal		64791	338831574	477740623	Random200_0324_70_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_70_p1_model.jpg	1315935904	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:17:06 AM	0	Normal		39311	338831801	477740850	Random200_0324_183_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_183_p1_model.jpg	1315936586	N/A	Fair	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:17:37 AM	0	Normal		52167	338831571	477740620	Random200_0324_147_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_147_p1_model.jpg	1315935894	N/A	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	Crop
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:17:55 AM	0	Normal		48780	338832068	477741117	Random200_0324_78_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_78_p4_model.jpg	1315937386	N/A	Fair	Good	Fair	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:18:37 AM	0	Normal		59206	338831886	477740935	Random200_0324_59_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_59_p3_model.jpg	1315936839	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:18:46 AM	0	Normal		50548	338831571	477740620	Random200_0324_147_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_147_p1_model.jpg	1315935896	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:19:31 AM	0	Normal		45058	338831734	477740783	Random200_0324_32_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_32_p2_model.jpg	1315936384	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:19:32 AM	0	Normal		54714	338831236	477740285	Random200_0324_36_p2_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_36_p2_model.jpg	1315934890	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:20:15 AM	0	Normal		42903	338831958	477741007	Random200_0324_54_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_54_p5_model.jpg	1315937056	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:20:30 AM	0	Normal		57563	338831271	477740320	Random200_0324_68_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_68_p3_model.jpg	1315934994	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:20:56 AM	0	Normal		39282	338832011	477741060	Random200_0324_141_p5_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_141_p5_model.jpg	1315937216	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:21:36 AM	0	Normal		64837	338831348	477740397	Random200_0324_177_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_177_p3_model.jpg	1315935226	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:22:02 AM	0	Normal		65344	338831323	477740372	Random200_0324_14_p3_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_14_p3_model.jpg	1315935150	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493564	-1	-1	0	Normal		2	0		4/15/2026 1:22:30 AM	0	Normal		52897	338831644	477740693	Random200_0324_43_p1_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_43_p1_model.jpg	1315936115	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1307792	-1	-1	0	Normal		2	0		4/15/2026 1:23:02 AM	0	Normal		59529	338831851	477740900	Random200_0324_183_p4_model	AdsT2Iv3	None	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_183_p4_model.jpg	1315936734	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
